i,j,Lon,Lat,SL,UC,Code,Error
3362,2905,"112,05","-6,816666667","28,73913306","23,17880062",13,212
3363,2905,"112,0833333","-6,816666667","17,34570846","11,88173406",13,212
3364,2905,"112,1166667","-6,816666667","4,243639398","-1,117686394",13,212
3365,2905,"112,15","-6,816666667","-9,363301221","-14,63569935",13,212
3366,2905,"112,1833333","-6,816666667","-19,68297007","-24,8619311",13,212
3367,2905,"112,2166667","-6,816666667","-26,57242993","-31,63938119",13,212
3368,2905,"112,25","-6,816666667","-33,04805825","-37,96029057",13,212
3369,2905,"112,2833333","-6,816666667","-39,93339899","-44,65182706",13,212
3370,2905,"112,3166667","-6,816666667","-45,89421342","-50,4530202",13,212
3371,2905,"112,35","-6,816666667","-47,48286108","-51,92920886",13,212
3372,2905,"112,3833333","-6,816666667","-45,08191899","-49,40167896",13,212
3373,2905,"112,4166667","-6,816666667","-38,75611413","-42,92315679",13,212
3374,2905,"112,45","-6,816666667","-25,9513142","-29,96901279",13,212
3375,2905,"112,4833333","-6,816666667","-11,12988418","-15,0089817",13,212
3376,2905,"112,5166667","-6,816666667","1,510501955","-2,248725977",13,212
3377,2905,"112,55","-6,816666667","13,15354394","9,475826984",13,212
3378,2905,"112,5833333","-6,816666667","23,71585175","20,07471178",13,212
3379,2905,"112,6166667","-6,816666667","31,91527777","28,22062462",13,212
3380,2905,"112,65","-6,816666667","40,07352372","36,17025709",13,212
3381,2905,"112,6833333","-6,816666667","49,96244717","45,85651258",13,212
3382,2905,"112,7166667","-6,816666667","60,4817534","56,28122524",13,212
3383,2905,"112,75","-6,816666667","71,28981887","66,89538928",13,212
3384,2905,"112,7833333","-6,816666667","82,02388134","77,29272184",13,212
3385,2905,"112,8166667","-6,816666667","91,32812741","86,35605258",13,212
3386,2905,"112,85","-6,816666667","97,89655439","93,0359473",13,212
3387,2905,"112,8833333","-6,816666667","101,5682876","97,33779493",13,212
3388,2905,"112,9166667","-6,816666667","103,0206764","99,59180194",13,212
3389,2905,"112,95","-6,816666667","102,8745701","100,0427757",13,212
3390,2905,"112,9833333","-6,816666667","102,6861514","100,3382596",13,212
3391,2905,"113,0166667","-6,816666667","104,1794448","102,3571663",13,212
3392,2905,"113,05","-6,816666667","107,1179356","106,2111788",13,212
3393,2905,"113,0833333","-6,816666667","109,8683179","110,5630774",13,212
3394,2905,"113,1166667","-6,816666667","111,4240311","113,8249731",13,212
3395,2905,"113,15","-6,816666667","111,4669647","115,2470998",13,212
3396,2905,"113,1833333","-6,816666667","110,2652806","115,0394886",13,212
3316,2904,"110,5166667","-6,783333333","89,62410724","87,06826535",13,212
3317,2904,"110,55","-6,783333333","88,87154227","86,26322596",13,212
3318,2904,"110,5833333","-6,783333333","83,86417296","81,15875139",13,212
3319,2904,"110,6166667","-6,783333333","74,67868685","71,83551827",13,212
3320,2904,"110,65","-6,783333333","64,00867328","61,02689002",13,212
3321,2904,"110,6833333","-6,783333333","56,19142328","53,06926342",13,212
3322,2904,"110,7166667","-6,783333333","53,92187588","50,65363588",13,212
3323,2904,"110,75","-6,783333333","56,08834965","52,66839965",13,212
3324,2904,"110,7833333","-6,783333333","60,95351031","57,38198031",13,212
3325,2904,"110,8166667","-6,783333333","68,70892476","64,98648476",13,212
3326,2904,"110,85","-6,783333333","80,27950245","76,40734245",13,212
3327,2904,"110,8833333","-6,783333333","96,75060847","92,73045847",13,212
3328,2904,"110,9166667","-6,783333333","115,7731047","111,6071847",13,212
3329,2904,"110,95","-6,783333333","130,8155403","126,5065903",13,212
3330,2904,"110,9833333","-6,783333333","136,572391","132,123641",13,212
3331,2904,"111,0166667","-6,783333333","130,1126639","125,5278439",13,212
3332,2904,"111,05","-6,783333333","112,7450663","108,0283763",13,212
3333,2904,"111,0833333","-6,783333333","92,35612461","87,51222461",13,212
3334,2904,"111,1166667","-6,783333333","77,23374728","72,26773728",13,212
3335,2904,"111,15","-6,783333333","71,18541859","66,10281859",13,212
3336,2904,"111,1833333","-6,783333333","73,58474873","68,39149873",13,212
3337,2904,"111,2166667","-6,783333333","81,30440491","76,00680491",13,212
3338,2904,"111,25","-6,783333333","91,50989854","86,11461854",13,212
3339,2904,"111,2833333","-6,783333333","102,3617228","96,87577278",13,212
3340,2904,"111,3166667","-6,783333333","112,2778246","106,7085246",13,212
3341,2904,"111,35","-6,783333333","119,8359843","114,1909243",13,212
3342,2904,"111,3833333","-6,783333333","125,5359448","119,8229848",13,212
3343,2904,"111,4166667","-6,783333333","131,0318997","125,2613698",13,212
3344,2904,"111,45","-6,783333333","137,5829903","131,7678943",13,212
3345,2904,"111,4833333","-6,783333333","144,6892406","138,8376786",13,212
3346,2904,"111,5166667","-6,783333333","150,0057175","144,1169776",13,212
3347,2904,"111,55","-6,783333333","152,1393102","146,2151342",13,212
3348,2904,"111,5833333","-6,783333333","151,218054","145,2836741",13,212
3349,2904,"111,6166667","-6,783333333","146,0893898","140,1557028",13,212
3350,2904,"111,65","-6,783333333","136,8898218","130,9512746",13,212
3351,2904,"111,6833333","-6,783333333","128,4897642","122,5556696",13,212
3352,2904,"111,7166667","-6,783333333","125,1634051","119,2401555",13,212
3353,2904,"111,75","-6,783333333","123,4969992","117,5896138",13,212
3354,2904,"111,7833333","-6,783333333","120,1861566","114,3140354",13,212
3355,2904,"111,8166667","-6,783333333","116,9475201","111,1364467",13,212
3356,2904,"111,85","-6,783333333","115,3651935","109,601753",13,212
3357,2904,"111,8833333","-6,783333333","115,320615","109,5796724",13,212
3358,2904,"111,9166667","-6,783333333","113,6011327","107,8861612",13,212
3359,2904,"111,95","-6,783333333","107,3401905","101,695026",13,212
3360,2904,"111,9833333","-6,783333333","97,80666424","92,29159653",13,212
3361,2904,"112,0166667","-6,783333333","86,88292063","81,45969648",13,212
3362,2904,"112,05","-6,783333333","74,23931207","68,86147055",13,212
3363,2904,"112,0833333","-6,783333333","60,0286198","54,72386786",13,212
3364,2904,"112,1166667","-6,783333333","45,03151465","39,82579143",13,212
3365,2904,"112,15","-6,783333333","32,58840049","27,48884764",13,212
3366,2904,"112,1833333","-6,783333333","26,17244119","21,16252151",13,212
3367,2904,"112,2166667","-6,783333333","22,99540468","18,07010931",13,212
3368,2904,"112,25","-6,783333333","18,5618525","13,78596892",13,212
3369,2904,"112,2833333","-6,783333333","10,60701472","6,066942474",13,212
3370,2904,"112,3166667","-6,783333333","-1,492459332","-5,823423271",13,212
3371,2904,"112,35","-6,783333333","-13,32864263","-17,53463988",13,212
3372,2904,"112,3833333","-6,783333333","-22,97826551","-27,09252979",13,212
3373,2904,"112,4166667","-6,783333333","-28,28138401","-32,2880935",13,212
3374,2904,"112,45","-6,783333333","-23,51978403","-27,39926326",13,212
3375,2904,"112,4833333","-6,783333333","-12,13585319","-15,89778798",13,212
3376,2904,"112,5166667","-6,783333333","-0,3615561827","-4,025816883",13,212
3377,2904,"112,55","-6,783333333","11,51869817","7,910235338",13,212
3378,2904,"112,5833333","-6,783333333","23,68005722","20,065749",13,212
3379,2904,"112,6166667","-6,783333333","34,2396815","30,52581829",13,212
3380,2904,"112,65","-6,783333333","43,68003411","39,71368332",13,212
3381,2904,"112,6833333","-6,783333333","53,90077654","49,62769264",13,212
3382,2904,"112,7166667","-6,783333333","65,09123462","60,53602426",13,212
3383,2904,"112,75","-6,783333333","76,51519872","71,60502596",13,212
3384,2904,"112,7833333","-6,783333333","87,11291485","81,94833577",13,212
3385,2904,"112,8166667","-6,783333333","95,71819882","90,60141376",13,212
3386,2904,"112,85","-6,783333333","101,7104508","96,70655914",13,212
3387,2904,"112,8833333","-6,783333333","104,7341089","100,0868954",13,212
3388,2904,"112,9166667","-6,783333333","104,6092932","100,9194681",13,212
3389,2904,"112,95","-6,783333333","102,5085707","99,6903768",13,212
3390,2904,"112,9833333","-6,783333333","100,6646892","98,34841801",13,212
3391,2904,"113,0166667","-6,783333333","100,9781376","99,08572175",13,212
3392,2904,"113,05","-6,783333333","103,3510233","101,8827533",13,212
3393,2904,"113,0833333","-6,783333333","105,4238689","105,2257636",13,212
3394,2904,"113,1166667","-6,783333333","105,686586","107,6882346",13,212
3395,2904,"113,15","-6,783333333","104,5365782","108,5389054",13,212
3396,2904,"113,1833333","-6,783333333","103,0305554","108,1991509",13,212
3316,2903,"110,5166667","-6,75","102,3961488","100,0074039",13,212
3317,2903,"110,55","-6,75","105,6992659","103,2791848",13,212
3318,2903,"110,5833333","-6,75","105,4811114","102,956211",13,212
3319,2903,"110,6166667","-6,75","100,3962885","97,74557943",13,212
3320,2903,"110,65","-6,75","91,19315088","88,4302706",13,212
3321,2903,"110,6833333","-6,75","81,55357249","78,67329812",13,212
3322,2903,"110,7166667","-6,75","75,70354832","72,6800734",13,212
3323,2903,"110,75","-6,75","74,11590675","70,93912675",13,212
3324,2903,"110,7833333","-6,75","76,52986514","73,20335514",13,212
3325,2903,"110,8166667","-6,75","84,40572759","80,93001759",13,212
3326,2903,"110,85","-6,75","97,08201918","93,45816918",13,212
3327,2903,"110,8833333","-6,75","112,3620702","108,5916502",13,212
3328,2903,"110,9166667","-6,75","127,9975396","124,0826496",13,212
3329,2903,"110,95","-6,75","140,5440922","136,4873422",13,212
3330,2903,"110,9833333","-6,75","146,6364888","142,4409688",13,212
3331,2903,"111,0166667","-6,75","143,8215644","139,4908744",13,212
3332,2903,"111,05","-6,75","130,917328","126,455548",13,212
3333,2903,"111,0833333","-6,75","111,3606624","106,7723124",13,212
3334,2903,"111,1166667","-6,75","92,95566598","88,24571598",13,212
3335,2903,"111,15","-6,75","81,56807737","76,74193737",13,212
3336,2903,"111,1833333","-6,75","78,12680753","73,19028753",13,212
3337,2903,"111,2166667","-6,75","80,98520434","75,94449434",13,212
3338,2903,"111,25","-6,75","87,93846255","82,80011255",13,212
3339,2903,"111,2833333","-6,75","96,79324369","91,56415369",13,212
3340,2903,"111,3166667","-6,75","105,631417","100,3189444",13,212
3341,2903,"111,35","-6,75","113,6203446","108,2336287",13,212
3342,2903,"111,3833333","-6,75","121,4496348","116,0029534",13,212
3343,2903,"111,4166667","-6,75","130,2490485","124,7565644",13,212
3344,2903,"111,45","-6,75","140,5522364","135,024936",13,212
3345,2903,"111,4833333","-6,75","151,7054102","146,1640712",13,212
3346,2903,"111,5166667","-6,75","161,3929918","155,831738",13,212
3347,2903,"111,55","-6,75","167,7251284","162,0970392",13,212
3348,2903,"111,5833333","-6,75","170,4409374","164,7612352",13,212
3349,2903,"111,6166667","-6,75","169,0352567","163,3996309",13,212
3350,2903,"111,65","-6,75","164,2928423","158,6886187",13,212
3351,2903,"111,6833333","-6,75","159,4403973","153,8058234",13,212
3352,2903,"111,7166667","-6,75","157,4684807","151,8255474",13,212
3353,2903,"111,75","-6,75","157,0991214","151,4557647",13,212
3354,2903,"111,7833333","-6,75","155,5942074","149,9752285",13,212
3355,2903,"111,8166667","-6,75","153,2840828","147,7536626",13,212
3356,2903,"111,85","-6,75","151,6662663","146,1911601",13,212
3357,2903,"111,8833333","-6,75","150,9679243","145,4804901",13,212
3358,2903,"111,9166667","-6,75","148,9464435","143,4385566",13,212
3359,2903,"111,95","-6,75","143,7447828","138,2834489",13,212
3360,2903,"111,9833333","-6,75","135,6286982","130,3257142",13,212
3361,2903,"112,0166667","-6,75","123,6034896","118,3911807",13,212
3362,2903,"112,05","-6,75","107,0780508","101,8718469",13,212
3363,2903,"112,0833333","-6,75","89,21950635","84,05960066",13,212
3364,2903,"112,1166667","-6,75","72,84103794","67,76179416",13,212
3365,2903,"112,15","-6,75","60,29143259","55,33458429",13,212
3366,2903,"112,1833333","-6,75","53,67509805","48,83871289",13,212
3367,2903,"112,2166667","-6,75","51,15449238","46,3918994",13,212
3368,2903,"112,25","-6,75","48,97449174","44,34100982",13,212
3369,2903,"112,2833333","-6,75","42,23525668","37,83506971",13,212
3370,2903,"112,3166667","-6,75","27,92900049","23,78313944",13,212
3371,2903,"112,35","-6,75","10,99859991","7,057856915",13,212
3372,2903,"112,3833333","-6,75","-4,720261224","-8,561851211",13,212
3373,2903,"112,4166667","-6,75","-16,58772847","-20,3861052",13,212
3374,2903,"112,45","-6,75","-17,99875685","-21,72661846",13,212
3375,2903,"112,4833333","-6,75","-10,24531945","-13,89593437",13,212
3376,2903,"112,5166667","-6,75","0,3803403773","-3,214715172",13,212
3377,2903,"112,55","-6,75","12,49132109","8,910493606",13,212
3378,2903,"112,5833333","-6,75","25,93702978","22,29164896",13,212
3379,2903,"112,6166667","-6,75","38,68935156","34,89562804",13,212
3380,2903,"112,65","-6,75","49,70135351","45,61882309",13,212
3381,2903,"112,6833333","-6,75","60,40100605","55,87519251",13,212
3382,2903,"112,7166667","-6,75","71,83553137","66,87327175",13,212
3383,2903,"112,75","-6,75","83,32480921","77,93416294",13,212
3384,2903,"112,7833333","-6,75","93,54152033","87,8576397",13,212
3385,2903,"112,8166667","-6,75","101,3402211","95,811314",13,212
3386,2903,"112,85","-6,75","106,5852088","101,2541935",13,212
3387,2903,"112,8833333","-6,75","109,4407639","104,118361",13,212
3388,2903,"112,9166667","-6,75","109,284129","104,7298044",13,212
3389,2903,"112,95","-6,75","106,6761624","103,4078933",13,212
3390,2903,"112,9833333","-6,75","103,8178258","101,3937845",13,212
3391,2903,"113,0166667","-6,75","102,5674507","100,4630541",13,212
3392,2903,"113,05","-6,75","103,2872706","101,0950951",13,212
3393,2903,"113,0833333","-6,75","103,9711788","102,4422267",13,212
3394,2903,"113,1166667","-6,75","102,9526674","103,4933525",13,212
3395,2903,"113,15","-6,75","100,8223328","103,7207249",13,212
3396,2903,"113,1833333","-6,75","99,54153542","103,5013499",13,212
3316,2902,"110,5166667","-6,716666667","111,7084934","109,4811245",13,212
3317,2902,"110,55","-6,716666667","118,6554758","116,4124423",13,212
3318,2902,"110,5833333","-6,716666667","123,8499581","121,4789501",13,212
3319,2902,"110,6166667","-6,716666667","126,4334758","123,947728",13,212
3320,2902,"110,65","-6,716666667","124,8723117","122,3090759",13,212
3321,2902,"110,6833333","-6,716666667","119,0558206","116,404911",13,212
3322,2902,"110,7166667","-6,716666667","111,8796521","109,0991013",13,212
3323,2902,"110,75","-6,716666667","105,4236494","102,4961398",13,212
3324,2902,"110,7833333","-6,716666667","102,2174167","99,13933672",13,212
3325,2902,"110,8166667","-6,716666667","105,3307411","102,1054111",13,212
3326,2902,"110,85","-6,716666667","113,0791331","109,7074731",13,212
3327,2902,"110,8833333","-6,716666667","122,0398646","118,5233146",13,212
3328,2902,"110,9166667","-6,716666667","130,6966819","127,0372019",13,212
3329,2902,"110,95","-6,716666667","137,6599199","133,8599799",13,212
3330,2902,"110,9833333","-6,716666667","141,7679121","137,8304821",13,212
3331,2902,"111,0166667","-6,716666667","141,7623645","137,6909145",13,212
3332,2902,"111,05","-6,716666667","135,0343302","130,8327902",13,212
3333,2902,"111,0833333","-6,716666667","120,3372725","116,0100425",13,212
3334,2902,"111,1166667","-6,716666667","102,3858472","97,93777723",13,212
3335,2902,"111,15","-6,716666667","88,47541645","83,91178645",13,212
3336,2902,"111,1833333","-6,716666667","81,54616764","76,87265764",13,212
3337,2902,"111,2166667","-6,716666667","80,79216089","76,01486089",13,212
3338,2902,"111,25","-6,716666667","84,63816411","79,75594389",13,212
3339,2902,"111,2833333","-6,716666667","91,28679815","86,30624415",13,212
3340,2902,"111,3166667","-6,716666667","98,52298939","93,48610778",13,212
3341,2902,"111,35","-6,716666667","105,5073951","100,4254968",13,212
3342,2902,"111,3833333","-6,716666667","113,0781388","107,9443641",13,212
3343,2902,"111,4166667","-6,716666667","122,1409576","116,9698116",13,212
3344,2902,"111,45","-6,716666667","132,4630931","127,2633948",13,212
3345,2902,"111,4833333","-6,716666667","143,3268644","138,1255514",13,212
3346,2902,"111,5166667","-6,716666667","153,5220667","148,3318529",13,212
3347,2902,"111,55","-6,716666667","161,4248539","156,1645101",13,212
3348,2902,"111,5833333","-6,716666667","166,0576256","160,6847349",13,212
3349,2902,"111,6166667","-6,716666667","167,221392","161,9674688",13,212
3350,2902,"111,65","-6,716666667","166,1096489","160,9092922",13,212
3351,2902,"111,6833333","-6,716666667","164,4612547","159,0772216",13,212
3352,2902,"111,7166667","-6,716666667","163,8650569","158,5027187",13,212
3353,2902,"111,75","-6,716666667","164,9389346","159,6446593",13,212
